scorer,DLC_resnet50_entrenamiento_mizquierdaJun9shuffle1_20000,DLC_resnet50_entrenamiento_mizquierdaJun9shuffle1_20000,DLC_resnet50_entrenamiento_mizquierdaJun9shuffle1_20000,DLC_resnet50_entrenamiento_mizquierdaJun9shuffle1_20000,DLC_resnet50_entrenamiento_mizquierdaJun9shuffle1_20000,DLC_resnet50_entrenamiento_mizquierdaJun9shuffle1_20000,DLC_resnet50_entrenamiento_mizquierdaJun9shuffle1_20000,DLC_resnet50_entrenamiento_mizquierdaJun9shuffle1_20000,DLC_resnet50_entrenamiento_mizquierdaJun9shuffle1_20000,DLC_resnet50_entrenamiento_mizquierdaJun9shuffle1_20000,DLC_resnet50_entrenamiento_mizquierdaJun9shuffle1_20000,DLC_resnet50_entrenamiento_mizquierdaJun9shuffle1_20000
bodyparts,indice,indice,indice,corazon,corazon,corazon,anular,anular,anular,menique,menique,menique
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,428.3475646972656,55.85422897338867,0.9937924146652222,451.2038879394531,63.44293212890625,0.9962067604064941,465.6343994140625,70.69246673583984,0.9184987545013428,471.9257507324219,62.87360382080078,0.030300229787826538
1,428.7920227050781,55.856544494628906,0.9941965341567993,450.9422302246094,62.978519439697266,0.9966890215873718,465.8571472167969,70.34429168701172,0.9201510548591614,472.26318359375,62.70973205566406,0.03387901186943054
2,429.1281433105469,55.98048400878906,0.9942812919616699,451.00311279296875,62.96648025512695,0.9967442750930786,465.8332214355469,70.24950408935547,0.9154376983642578,472.1103515625,62.835506439208984,0.03327345848083496
3,428.8443298339844,56.26564025878906,0.9945969581604004,450.971435546875,62.867958068847656,0.9968622922897339,465.9385681152344,70.12831115722656,0.9300000667572021,472.38128662109375,62.594940185546875,0.036177486181259155
4,429.0695495605469,56.076576232910156,0.994762122631073,450.904541015625,62.78306198120117,0.9969943761825562,465.7798156738281,70.12531280517578,0.9261025190353394,472.25006103515625,62.555049896240234,0.0359879732131958
5,428.84259033203125,56.10927963256836,0.9951737523078918,451.445068359375,62.95680236816406,0.996943473815918,466.3226013183594,70.69815063476562,0.9268945455551147,472.45343017578125,62.573246002197266,0.033532410860061646
6,428.9532775878906,56.23768997192383,0.9958481788635254,451.3499755859375,63.11878967285156,0.9972955584526062,466.41290283203125,70.67198944091797,0.9297972321510315,472.40606689453125,62.64603805541992,0.03626510500907898
7,429.1089782714844,56.22758102416992,0.9956111907958984,451.3997802734375,63.23604965209961,0.9972069263458252,466.1283264160156,70.59027099609375,0.9192838668823242,472.2559509277344,62.685848236083984,0.03226226568222046
8,429.0554504394531,56.04841232299805,0.9951965808868408,451.3654479980469,63.16595458984375,0.9973912239074707,465.933837890625,70.53789520263672,0.9087114334106445,472.2101745605469,62.68278503417969,0.030532896518707275
9,428.83563232421875,56.11982727050781,0.9951242208480835,451.496826171875,63.2911491394043,0.9970767498016357,466.23492431640625,70.74891662597656,0.9173553586006165,472.4366455078125,62.69123840332031,0.02879464626312256
10,429.3521423339844,56.411827087402344,0.9939202070236206,451.3983459472656,63.27919387817383,0.9970996379852295,466.3137512207031,70.72168731689453,0.9204859733581543,472.5198059082031,62.80328369140625,0.03171819448471069
11,429.0009765625,56.48117446899414,0.9945855140686035,451.4961242675781,63.467308044433594,0.9976427555084229,466.3268127441406,70.85465240478516,0.9268326759338379,472.4244384765625,62.79183578491211,0.033312439918518066
12,429.0041809082031,56.510841369628906,0.9946564435958862,451.6328430175781,63.66581344604492,0.9978598952293396,466.53009033203125,70.7974624633789,0.9250568151473999,472.54534912109375,62.80939483642578,0.03398957848548889
13,429.4573669433594,56.383087158203125,0.9934906959533691,451.35845947265625,63.870933532714844,0.9976208209991455,466.4486083984375,70.80814361572266,0.942488431930542,472.8873596191406,62.81329345703125,0.03433564305305481
14,429.0967712402344,56.552581787109375,0.9944562911987305,451.59600830078125,64.0800552368164,0.9976528882980347,466.7846984863281,70.7337417602539,0.9371575117111206,473.007080078125,62.62819290161133,0.03577926754951477
15,428.20770263671875,56.186561584472656,0.9928869009017944,450.46429443359375,64.57019805908203,0.9958438873291016,466.1003723144531,71.14022827148438,0.9677160382270813,473.29376220703125,62.76841354370117,0.04897952079772949
16,427.9037780761719,56.317569732666016,0.9923709630966187,449.7808532714844,64.69588470458984,0.9949638247489929,465.6942443847656,71.21614837646484,0.9798424243927002,473.1412658691406,62.5712776184082,0.05212196707725525
17,428.2611389160156,56.17342758178711,0.9932204484939575,447.8194885253906,64.55612182617188,0.9944700002670288,465.3134460449219,71.21267700195312,0.9827539324760437,472.8196105957031,62.2525749206543,0.047144800424575806
18,427.7691345214844,56.39749526977539,0.9931634664535522,449.443359375,64.94206237792969,0.9951909780502319,465.4368896484375,71.30960083007812,0.9826695919036865,472.8967590332031,62.48124313354492,0.0463331937789917
19,427.96099853515625,56.24239730834961,0.9913234710693359,449.794677734375,64.95065307617188,0.9955922365188599,465.7323913574219,71.57659912109375,0.9785966277122498,472.57012939453125,62.64370346069336,0.03389701247215271
20,427.8154602050781,55.90293502807617,0.9878540635108948,447.0506286621094,65.03394317626953,0.9958829879760742,465.724853515625,71.67090606689453,0.9816129207611084,472.70123291015625,62.82586669921875,0.026347309350967407
21,428.6298828125,55.669342041015625,0.9870603680610657,447.04058837890625,65.037841796875,0.9964557886123657,465.636474609375,71.5318832397461,0.9823836088180542,472.5289001464844,62.662200927734375,0.027441948652267456
22,428.50946044921875,55.92018127441406,0.9880242347717285,447.133544921875,64.9790267944336,0.996223509311676,465.6360778808594,71.6661605834961,0.9824732542037964,472.50201416015625,62.6253662109375,0.026232898235321045
23,428.29437255859375,55.72650146484375,0.9867435693740845,447.0276184082031,65.04390716552734,0.9962573051452637,465.5339050292969,71.76622009277344,0.9832507371902466,472.6910095214844,62.34587478637695,0.027320921421051025
24,427.996337890625,56.071632385253906,0.9865965843200684,446.9836730957031,65.20027923583984,0.9962202906608582,465.1020202636719,71.83698272705078,0.9824758768081665,472.3413391113281,62.62592315673828,0.02460584044456482
25,423.0781555175781,59.476539611816406,0.9922294616699219,444.7218933105469,67.48001861572266,0.9934604167938232,467.2276611328125,74.56875610351562,0.9794987440109253,469.42120361328125,70.00128936767578,0.014944493770599365
26,418.3328857421875,59.6810188293457,0.9948292970657349,440.75848388671875,68.0330810546875,0.9879735112190247,464.18157958984375,76.0472183227539,0.9763677716255188,452.487060546875,71.45930480957031,0.014026373624801636
27,413.94927978515625,60.79183578491211,0.9930763840675354,433.68212890625,71.7298583984375,0.9909137487411499,458.30908203125,77.14225006103516,0.9226489067077637,466.52276611328125,59.392005920410156,0.010636210441589355
28,407.7322998046875,62.88505935668945,0.9987920522689819,428.2339782714844,74.07715606689453,0.9906007051467896,452.4330749511719,79.1574935913086,0.9301587343215942,455.84429931640625,79.2342529296875,0.013399839401245117
29,399.8814392089844,67.9251937866211,0.9975189566612244,420.1953430175781,77.18399810791016,0.99510258436203,446.3791809082031,79.2016372680664,0.961762547492981,480.2154235839844,50.679649353027344,0.18805527687072754
30,375.1954345703125,84.77253723144531,0.9997954964637756,398.6163635253906,93.32891845703125,0.9939510226249695,426.3861389160156,98.49661254882812,0.9738885760307312,454.98028564453125,66.15299224853516,0.6246655583381653
31,361.67889404296875,95.55897521972656,0.9985360503196716,385.2287902832031,105.019775390625,0.9933286309242249,411.8170166015625,105.68528747558594,0.9716318845748901,447.7940673828125,73.85493469238281,0.5288927555084229
32,347.971923828125,108.58900451660156,0.9980300664901733,372.55255126953125,115.334716796875,0.9980619549751282,399.15802001953125,119.87921905517578,0.9884707927703857,434.23150634765625,84.41964721679688,0.7121781706809998
33,333.4700622558594,125.22370910644531,0.9983787536621094,357.0974426269531,132.99256896972656,0.9983052015304565,386.1736145019531,138.46461486816406,0.9895762801170349,420.412841796875,102.53515625,0.7919306755065918
34,320.3822937011719,143.75267028808594,0.9997214078903198,346.2296447753906,155.0470733642578,0.9948675632476807,379.68206787109375,155.61000061035156,0.9558829069137573,407.40625,118.6800537109375,0.9229094386100769
35,284.9554443359375,204.0799102783203,0.9985202550888062,311.62469482421875,217.926025390625,0.9977316856384277,345.78662109375,215.85824584960938,0.9909501075744629,373.1031799316406,178.0771484375,0.9655653834342957
36,270.014404296875,238.8944549560547,0.9985048770904541,305.614501953125,253.36538696289062,0.9982573390007019,342.3160705566406,249.65426635742188,0.9947509169578552,357.2578125,212.64785766601562,0.9986880421638489
37,261.3680114746094,265.0008544921875,0.9998774528503418,306.05645751953125,279.5044860839844,0.9960101842880249,333.7938232421875,270.2585144042969,0.996714174747467,343.8500671386719,234.444580078125,0.9970847368240356
38,257.83319091796875,277.4468994140625,0.9999464750289917,296.6846923828125,288.5412902832031,0.9992014169692993,331.50604248046875,278.984619140625,0.9956191778182983,338.6705627441406,246.86878967285156,0.9997552633285522
39,256.00927734375,286.9443359375,0.9996878504753113,293.9662780761719,297.2400817871094,0.9989145994186401,325.0030517578125,289.4560852050781,0.998945951461792,332.4180603027344,255.8415069580078,0.9971758127212524
40,249.59616088867188,310.1904296875,0.999953031539917,288.0478820800781,317.4068908691406,0.9980509281158447,314.42974853515625,307.6388854980469,0.9968831539154053,318.5744934082031,275.8284912109375,0.9991984963417053
41,247.065185546875,323.0735778808594,0.9999815821647644,280.1852722167969,326.37554931640625,0.9976770877838135,304.890380859375,317.96221923828125,0.9947230815887451,309.4304504394531,284.6238098144531,0.9974789619445801
42,248.08480834960938,326.62994384765625,0.9999454617500305,278.0871276855469,332.1487121582031,0.9977380633354187,302.9385681152344,320.1058044433594,0.9958775043487549,307.0854187011719,290.2266540527344,0.9993942975997925
43,247.74740600585938,329.6702880859375,0.999781608581543,280.8594055175781,333.38116455078125,0.9989999532699585,301.2365417480469,326.87908935546875,0.9912925362586975,304.94073486328125,292.3288879394531,0.9989936351776123
44,246.17166137695312,333.5755615234375,0.9996844530105591,279.7885437011719,335.34088134765625,0.9996029138565063,301.23016357421875,327.8573913574219,0.9879266619682312,302.074462890625,294.74993896484375,0.9880052804946899
45,242.63217163085938,336.55364990234375,0.9999552965164185,279.6759338378906,340.1328125,0.9996953010559082,300.5303955078125,331.6053161621094,0.9938111901283264,297.11248779296875,298.4779968261719,0.9824201464653015
46,244.21929931640625,339.10650634765625,0.9999815821647644,287.2181396484375,341.945068359375,0.9987106323242188,303.8780822753906,331.7980651855469,0.9976438283920288,299.14239501953125,298.9899597167969,0.9765404462814331
47,248.704833984375,339.84613037109375,0.999955952167511,289.5446472167969,343.1271667480469,0.9953885674476624,304.2237854003906,335.79736328125,0.9963653683662415,307.7127380371094,301.3019714355469,0.9977391958236694
48,251.56130981445312,342.7492370605469,0.9997292757034302,289.2377624511719,343.3555908203125,0.9963283538818359,307.8935241699219,335.8623046875,0.9967517852783203,311.6361389160156,303.84088134765625,0.9965903759002686
49,251.4010009765625,342.1344909667969,0.9997671842575073,288.9225158691406,342.6039123535156,0.9957399368286133,307.7304382324219,329.1182556152344,0.9955088496208191,313.1322021484375,302.8360595703125,0.9930205941200256
50,255.6605224609375,342.6436462402344,0.999653160572052,289.872314453125,342.662109375,0.9991189241409302,311.0347900390625,329.4134826660156,0.9839394092559814,317.4965515136719,302.0539245605469,0.9925999641418457
51,255.68067932128906,343.3540344238281,0.9996234178543091,289.78057861328125,342.5033874511719,0.9989853501319885,315.1795349121094,335.1776428222656,0.9863015413284302,316.8908996582031,303.3086853027344,0.9936035871505737
52,254.94017028808594,343.9867858886719,0.9995853304862976,290.0317077636719,342.3070373535156,0.9987989664077759,315.20281982421875,335.3031005859375,0.9870692491531372,317.4189147949219,302.09539794921875,0.9956405162811279
53,254.4720916748047,343.8108825683594,0.9996637105941772,290.3935241699219,342.6021423339844,0.9986039400100708,317.037353515625,336.9111328125,0.9922904968261719,318.35455322265625,302.87677001953125,0.9986513257026672
54,254.28466796875,343.9182434082031,0.9996644258499146,290.4338684082031,342.9124450683594,0.9984831809997559,317.4415588378906,337.0553283691406,0.9920955896377563,319.2245788574219,303.085205078125,0.9991445541381836
55,252.46383666992188,342.9321594238281,0.9998470544815063,292.96661376953125,343.64776611328125,0.9990377426147461,314.88262939453125,334.9959716796875,0.9866018295288086,317.46197509765625,302.1627502441406,0.9964609742164612
56,250.12249755859375,342.7931823730469,0.9998769164085388,291.40960693359375,341.40948486328125,0.9829657077789307,311.6934509277344,325.79510498046875,0.9877835512161255,318.970458984375,303.14813232421875,0.9979755878448486
57,249.26528930664062,343.79107666015625,0.9997569918632507,291.5873718261719,342.2780456542969,0.9981666207313538,316.0522155761719,324.71435546875,0.9907205700874329,320.7429504394531,301.9138488769531,0.9979566335678101
58,254.19354248046875,347.4757080078125,0.9992436170578003,306.1043701171875,343.14068603515625,0.998762309551239,323.9092102050781,329.6599426269531,0.981511116027832,332.5584411621094,301.7850036621094,0.9924050569534302
59,262.704833984375,351.4761657714844,0.9995630383491516,310.4632263183594,345.992431640625,0.9990587830543518,336.6109313964844,329.2803955078125,0.967894434928894,343.0165100097656,301.3448791503906,0.9976906776428223
60,316.0877990722656,361.46612548828125,0.9969731569290161,360.2367248535156,354.6279296875,0.9756968021392822,396.33966064453125,328.4685363769531,0.9605395793914795,393.8817138671875,299.75262451171875,0.9922139048576355
61,336.9788513183594,361.5175476074219,0.9958959221839905,381.02886962890625,352.18731689453125,0.9911045432090759,411.9956970214844,327.56463623046875,0.9545860290527344,411.8054504394531,297.4775390625,0.9940695762634277
62,377.7169494628906,364.9161376953125,0.9889031648635864,421.9065856933594,350.2427978515625,0.962014377117157,452.1529541015625,322.074951171875,0.9470290541648865,450.4542541503906,295.42791748046875,0.9977421760559082
63,399.2640380859375,366.2533874511719,0.9916557669639587,442.206787109375,349.1176452636719,0.9065359830856323,467.53680419921875,318.90234375,0.616391122341156,467.7105712890625,292.0521545410156,0.9979134798049927
64,419.24322509765625,365.35308837890625,0.9914054870605469,424.394287109375,368.91558837890625,0.8180416822433472,484.8812561035156,310.2139587402344,0.7860146164894104,484.20166015625,290.3822937011719,0.9949352741241455
65,459.36505126953125,366.5755310058594,0.987252950668335,501.9155578613281,341.533935546875,0.9351681470870972,514.5405883789062,307.38629150390625,0.5956651568412781,515.7228393554688,283.5886535644531,0.956303596496582
66,475.2477722167969,367.787841796875,0.9899582862854004,516.9734497070312,342.3629150390625,0.9819043874740601,528.3729248046875,308.7348937988281,0.7254363298416138,529.3040161132812,285.85845947265625,0.9737141728401184
67,481.6986999511719,368.5072937011719,0.9950122833251953,522.5435791015625,344.9985656738281,0.9768331050872803,527.4208984375,326.4087829589844,0.4115777611732483,530.5464477539062,284.3077392578125,0.9580451846122742
68,486.0426025390625,368.49932861328125,0.9987660646438599,524.4613037109375,343.7453918457031,0.9746263027191162,529.2837524414062,336.3339538574219,0.39656105637550354,534.72021484375,283.2806396484375,0.9101019501686096
69,489.9496765136719,370.2123107910156,0.9975512027740479,528.3182373046875,347.32275390625,0.9581288695335388,531.6439208984375,339.38372802734375,0.5234060287475586,540.856689453125,287.9664611816406,0.901090145111084
70,492.3323669433594,376.8697509765625,0.9941372871398926,529.956298828125,351.43658447265625,0.9885204434394836,544.8310546875,324.3709411621094,0.332086443901062,542.8485107421875,293.5202331542969,0.9394607543945312
71,494.8897399902344,378.079345703125,0.9842687845230103,531.9546508789062,352.9675598144531,0.9910939931869507,545.120849609375,325.02490234375,0.5135805606842041,543.52880859375,294.6229553222656,0.9447157382965088
72,494.7187805175781,379.4466857910156,0.9772690534591675,532.8133544921875,353.8649597167969,0.9943817257881165,537.9417114257812,339.3460388183594,0.49856817722320557,541.4686889648438,297.5904235839844,0.9624310731887817
73,495.9039001464844,380.4170837402344,0.9514666199684143,532.186767578125,354.9768981933594,0.991278350353241,542.245849609375,335.8630065917969,0.5552147626876831,541.261474609375,298.18096923828125,0.9386934041976929
74,493.484375,379.53790283203125,0.9840406775474548,530.8693237304688,354.8233642578125,0.9892725348472595,539.8134155273438,338.2459411621094,0.5903052687644958,540.879150390625,298.48992919921875,0.949698805809021
75,482.2716064453125,380.2210388183594,0.9855812788009644,488.8839111328125,384.7041015625,0.8804104328155518,536.6505737304688,329.86065673828125,0.5805114507675171,535.0810546875,297.07421875,0.9604340195655823
76,470.6805114746094,381.4164733886719,0.987708330154419,481.6675109863281,384.98370361328125,0.9758049249649048,531.294677734375,336.0135192871094,0.9913166761398315,528.0383911132812,302.08306884765625,0.9603977203369141
77,457.52984619140625,382.9461669921875,0.9971455931663513,499.0738830566406,361.5151672363281,0.9952515363693237,517.1494140625,341.5897521972656,0.969814658164978,518.398193359375,304.3048095703125,0.9855104684829712
78,437.53851318359375,383.735107421875,0.9982770681381226,476.94091796875,367.2285461425781,0.943444013595581,508.2073059082031,339.2154846191406,0.9901754856109619,503.38702392578125,305.4167175292969,0.988705039024353
79,419.0621032714844,385.1772155761719,0.9988774061203003,458.4296569824219,368.5628662109375,0.9827790856361389,486.60443115234375,345.3138732910156,0.9779821634292603,484.925048828125,308.8826599121094,0.9986588954925537
80,359.5006103515625,382.8904724121094,0.9993151426315308,395.4232177734375,370.8403015136719,0.992630660533905,428.3922119140625,351.00238037109375,0.9833593368530273,430.82489013671875,313.1181945800781,0.9992449283599854
81,341.0388488769531,380.946533203125,0.9976710081100464,382.5295715332031,368.46942138671875,0.9979280233383179,412.22821044921875,347.2313537597656,0.9884729385375977,414.315185546875,313.1402587890625,0.9988530874252319
82,327.1898498535156,377.82080078125,0.9990252256393433,366.0351867675781,366.97552490234375,0.9977188110351562,393.6667785644531,351.34619140625,0.9859327077865601,399.66943359375,312.8551940917969,0.9995320439338684
83,313.49224853515625,374.45953369140625,0.9996832609176636,354.3165283203125,363.2682189941406,0.9980618357658386,381.7638854980469,347.1222839355469,0.9806280732154846,385.8228759765625,313.4096374511719,0.9998026490211487
84,287.76409912109375,366.2256774902344,0.9983948469161987,326.3235778808594,360.6805419921875,0.9965770244598389,353.3043212890625,347.38433837890625,0.9969527721405029,358.65618896484375,311.12890625,0.999740719795227
85,263.187255859375,352.9221496582031,0.9998125433921814,297.0702819824219,349.7934265136719,0.992496132850647,324.3308410644531,337.9374084472656,0.9931596517562866,331.83856201171875,307.04046630859375,0.9968802332878113
86,254.59637451171875,346.8578796386719,0.9980297088623047,290.408447265625,344.0509033203125,0.9967002272605896,310.9382019042969,333.83245849609375,0.9590862989425659,320.1087341308594,306.3572082519531,0.999218225479126
87,250.6328125,342.9881591796875,0.9997643232345581,284.0454406738281,342.7784729003906,0.9926217794418335,307.08740234375,325.87823486328125,0.9891553521156311,315.40753173828125,303.753173828125,0.986728310585022
88,246.72109985351562,340.8851623535156,0.9999340772628784,276.671630859375,340.68731689453125,0.9884529113769531,303.3171691894531,325.87158203125,0.993945837020874,312.30206298828125,303.8518981933594,0.9982044696807861
89,243.02183532714844,339.0901794433594,0.9999558925628662,272.30816650390625,341.63189697265625,0.9833328127861023,300.6050720214844,327.4020690917969,0.9976144433021545,307.0480651855469,303.533935546875,0.9986162185668945
90,248.79843139648438,338.3847351074219,0.9998834729194641,277.026123046875,341.0329895019531,0.984287440776825,299.600830078125,323.8431701660156,0.9745544791221619,305.1065673828125,305.9751281738281,0.9984194040298462
91,250.66664123535156,339.4388122558594,0.9997626543045044,278.56280517578125,341.7402038574219,0.9310183525085449,302.2309875488281,327.450927734375,0.9748538732528687,306.9744873046875,305.2309265136719,0.9990055561065674
92,251.1597137451172,339.1145935058594,0.9997134208679199,278.6878356933594,342.5517578125,0.9745004773139954,303.4626770019531,329.18133544921875,0.9692428112030029,308.7307434082031,305.2396240234375,0.9991611242294312
93,251.16444396972656,339.3838195800781,0.9996737837791443,292.0892639160156,342.42376708984375,0.9001258015632629,302.56256103515625,334.4176940917969,0.9775362014770508,309.1560363769531,305.6982421875,0.999205470085144
94,251.35733032226562,338.9313659667969,0.9997014999389648,292.2852783203125,342.4721374511719,0.9455944299697876,302.8179931640625,334.4577331542969,0.9805948734283447,309.53094482421875,305.3936767578125,0.9989496469497681
95,247.872802734375,338.8586120605469,0.9999393820762634,291.811279296875,341.8480529785156,0.8966905474662781,302.3459777832031,327.15655517578125,0.9813294410705566,310.7021484375,305.21942138671875,0.9983323812484741
96,244.88107299804688,339.20562744140625,0.9999659061431885,276.00244140625,339.97332763671875,0.9781609773635864,305.83599853515625,330.7710876464844,0.998981237411499,312.03057861328125,303.09368896484375,0.9979366064071655
